Date,AAPL,Bitcoin,GOOGL,MSFT,VNINDEX,AverageTotal,Average(Bitcoin Excluded),VNINDEXvsAAPL,VNINDEXvsBitcoin,VNINDEXvsGOOGL,VNINDEXvsMSFT,VNINDEX Price (VND),VNINDEXPriceUSD,MSFTPrice,GOOGLPrice,BitcoinPrice,AAPLPrice
10/26/2018,-0.0158,0.0005,-0.0179,-0.0124,-0.0103,-0.01118,-0.0141,95.5,6551.42,95.61,148.38,900.82,41.42,106.96,54.19,6510,54.08
10/25/2018,0.0219,-0.0036,0.0439,0.0584,-0.0136,0.0214,0.02765,96.8,6548.85,97.03,150.15,910.17,41.85,108.3,55.18,6507,54.95
10/24/2018,-0.0343,0.0003,-0.0518,-0.0535,-0.018,-0.03146,-0.0394,96.19,6573.12,95.28,144.74,922.73,42.42,102.32,52.86,6530.7,53.77
10/23/2018,0.0094,-0.0041,0.0032,-0.014,-0.0145,-0.004,-0.003975,98.88,6571.90,98.95,151.30,939.68,43.2,108.1,55.75,6528.7,55.68
10/22/2018,0.006,-0.0041,0.0056,0.0089,-0.0051,0.00226,0.00385,99,6599.64,99.41,153.47,953.51,43.84,109.63,55.57,6555.8,55.16
10/19/2018,0.0152,-0.0094,0.0066,0.0015,-0.0053,0.00172,0.0045,98.89,6556.06,99.32,152.72,958.36,44.06,108.66,55.26,6512,54.83
10/18/2018,-0.0233,-0.0168,-0.0263,-0.02,-0.0084,-0.01896,-0.0195,98.31,6618.40,99.20,152.80,963.47,44.3,108.5,54.9,6574.1,54.01
10/17/2018,-0.0043,-0.0028,-0.0048,-0.0026,0.0085,-0.0012,-0.0008,99.97,6731.27,101.05,155.38,971.60,44.67,110.71,56.38,6686.6,55.3
10/16/2018,0.0221,0.0008,0.0278,0.0316,0.0123,0.01892,0.02345,99.83,6749.59,100.94,155.29,963.37,44.29,111,56.65,6705.3,55.54
10/15/2018,-0.0214,0.059,-0.0162,-0.018,-0.019,-0.00312,-0.01865,98.09,6743.55,98.87,151.35,951.64,43.75,107.6,55.12,6699.8,54.34
10/12/2018,0.0358,0.0084,0.0273,0.0346,0.0256,0.02634,0.030825,100.13,6335.90,100.63,154.17,970.08,44.6,109.57,56.03,6291.3,55.53
10/11/2018,-0.0089,-0.0572,-0.0013,-0.0024,-0.0484,-0.02364,-0.01525,97.1,6282.59,98.03,149.40,945.89,43.49,105.91,54.54,6239.1,53.61
10/10/2018,-0.0464,-0.0049,-0.0463,-0.0543,-0.0022,-0.03082,-0.0373,99.79,6663.70,100.31,151.86,993.96,45.7,106.16,54.61,6618,54.09
10/9/2018,0.0139,-0.0028,-0.0093,0.0127,0.0001,0.00292,0.00435,102.52,6696.60,103.06,158.06,996.19,45.8,112.26,57.26,6650.8,56.72
10/8/2018,-0.0023,0.0089,-0.0101,-0.0114,-0.0122,-0.00542,-0.009,101.74,6715.40,103.60,156.65,996.12,45.8,110.85,57.8,6669.6,55.94
10/5/2018,-0.0163,0.0083,-0.0078,-0.0059,-0.0149,-0.00732,-0.011225,102.43,6685.46,104.75,158.49,1008.39,46.36,112.13,58.39,6639.1,56.07
10/4/2018,-0.0176,0.0117,-0.0286,-0.0207,0.0032,-0.0104,-0.015925,104.06,6631.26,105.91,159.85,1023.62,47.06,112.79,58.85,6584.2,57
10/3/2018,0.0122,-0.0064,0.0033,0.0002,0.0016,0.00218,0.004325,104.93,6554.71,107.49,162.08,1020.40,46.91,115.17,60.58,6507.8,58.02
10/2/2018,0.009,-0.0088,-0.0008,-0.004,0.0058,0.00024,0.0025,104.16,6596.74,107.22,161.99,1018.79,46.84,115.15,60.38,6549.9,57.32
10/1/2018,0.0066,-0.0041,0.0013,0.0108,-0.0042,0.00208,0.003625,103.38,6654.77,107.00,162.18,1012.88,46.57,115.61,60.43,6608.2,56.81
9/28/2018,0.0036,-0.0079,-0.0003,-0.0003,0.0017,-0.00064,0.001175,103.2,6682.76,107.11,161.13,1017.13,46.76,114.37,60.35,6636,56.44
9/27/2018,0.0207,0.0342,0.0112,0.0038,0.0057,0.01512,0.01035,102.92,6735.88,107.05,161.09,1015.37,46.68,114.41,60.37,6689.2,56.24
9/26/2018,-0.0081,0.0036,0.0002,-0.0041,-0.0011,-0.0019,-0.003275,101.52,6514.52,106.12,160.40,1009.61,46.42,113.98,59.7,6468.1,55.1
9/25/2018,0.0063,-0.0211,0.012,-0.0019,-0.0005,-0.00104,0.003975,102.02,6491.57,106.16,160.92,1010.74,46.47,114.45,59.69,6445.1,55.55
9/24/2018,0.0145,-0.0179,0.0063,0.0036,0.0083,0.00296,0.008175,101.7,6630.60,105.48,161.17,1011.29,46.5,114.67,58.98,6584.1,55.2
9/21/2018,-0.0109,0.0428,-0.0163,0.0061,-0.0018,0.00398,-0.005725,100.52,6812.81,104.72,160.37,1002.97,46.11,114.26,58.61,6766.7,54.41
9/20/2018,0.0077,0.0155,0.0148,0.0167,0.0092,0.01278,0.0121,101.2,6535.39,105.77,159.76,1004.74,46.19,113.57,59.58,6489.2,55.01
9/19/2018,0.0005,0.0076,0.006,-0.0133,0.0021,0.00058,-0.001175,100.36,6436.17,104.48,157.47,995.54,45.77,111.7,58.71,6390.4,54.59
9/18/2018,0.0017,0.0144,0.0064,0.0095,0.006,0.0076,0.0059,100.24,6387.68,104.04,158.89,993.49,45.68,113.21,58.36,6342,54.56
9/17/2018,-0.0266,-0.0382,-0.0154,-0.0108,-0.0038,-0.01896,-0.01415,99.88,6297.31,103.40,157.55,987.61,45.41,112.14,57.99,6251.9,54.47
9/14/2018,-0.0113,0.0001,-0.0036,0.0041,0.0034,-0.00146,-0.00185,101.54,6529.28,104.48,158.95,991.34,45.58,113.37,58.9,6483.7,55.96
9/13/2018,0.0241,0.0229,0.009,0.0107,0.001,0.01354,0.0112,102.02,6528.32,104.53,158.33,987.95,45.42,112.91,59.11,6482.9,56.6
9/12/2018,-0.0123,0.007,-0.0155,0.0042,0.002,-0.00292,-0.0054,100.65,6383.38,103.96,157.09,987.01,45.38,111.71,58.58,6338,55.27
9/11/2018,0.0253,-0.0043,0.0128,0.017,0.0152,0.0132,0.017575,101.25,6339.19,104.79,156.53,985.06,45.29,111.24,59.5,6293.9,55.96
9/10/2018,-0.0136,0.0132,-0.0022,0.0108,0.0015,0.00194,-0.000875,99.19,6365.61,103.36,153.99,970.34,44.61,109.38,58.75,6321,54.58
9/7/2018,-0.0079,-0.0189,-0.0054,-0.0049,0.0112,-0.00518,-0.00175,99.88,6435.45,103.43,152.76,968.90,44.55,108.21,58.88,6390.9,55.33
9/6/2018,-0.0167,-0.0287,-0.0125,0.0023,-0.0106,-0.01324,-0.009375,99.82,6558.05,103.25,152.79,958.19,44.05,108.74,59.2,6514,55.77
9/5/2018,-0.0065,-0.0909,-0.0102,-0.0288,-0.0077,-0.02882,-0.0133,101.25,6751.33,104.48,153.02,968.44,44.53,108.49,59.95,6706.8,56.72
9/4/2018,0.0032,0.0156,-0.0166,-0.0055,-0.0137,-0.0034,-0.00815,101.96,7422.37,105.44,156.58,975.94,44.87,111.71,60.57,7377.5,57.09
8/31/2018,0.0116,0.0057,-0.018,0.0034,-0.0085,-0.00116,-0.002875,102.41,7079.30,107.09,157.83,989.54,45.5,112.33,61.59,7033.8,56.91
8/30/2018,0.0093,-0.005,-0.0081,-0.0006,0.01,0.00112,0.00265,102.15,7039.59,108.61,157.84,998.07,45.89,111.95,62.72,6993.7,56.26
8/29/2018,0.0149,-0.0064,0.0151,0.016,-0.0071,0.0065,0.009725,101.17,7074.53,108.66,157.45,988.17,45.43,112.02,63.23,7029.1,55.74
8/28/2018,0.0081,0.0257,-0.0083,0.006,0.0033,0.00696,0.002275,100.68,7120.36,108.05,156.02,995.19,45.76,110.26,62.29,7074.6,54.92
8/27/2018,0.0081,0.0275,0.0157,0.0111,0.0049,0.01346,0.00995,100.09,6943.21,108.42,155.21,991.92,45.61,109.6,62.81,6897.6,54.48
8/24/2018,0.0032,0.0244,0.0128,0.0078,-0.0003,0.00958,0.005875,99.42,6725.78,107.22,153.78,987.05,45.38,108.4,61.84,6680.4,54.04
8/23/2018,0.002,0.0254,-0.0005,0.0047,0.0053,0.00738,0.002875,99.27,6566.60,106.46,152.96,987.36,45.4,107.56,61.06,6521.2,53.87
8/22/2018,0,-0.0189,0.0036,0.0102,0.003,-0.00042,0.0042,98.92,6404.76,106.25,152.22,982.15,45.16,107.06,61.09,6359.6,53.76
8/21/2018,-0.002,0.0341,-0.0038,-0.0083,0.0099,0.00598,-0.00105,98.78,6527.22,105.89,151.00,979.21,45.02,105.98,60.87,6482.2,53.76
8/20/2018,-0.0097,-0.0329,0.0051,-0.0066,0.0008,-0.00866,-0.0026,98.45,6312.68,105.68,151.45,969.62,44.58,106.87,61.1,6268.1,53.87
8/17/2018,0.0201,0.0436,-0.0067,-0.0006,0.0048,0.01224,0.0044,98.95,6626.25,105.34,152.13,968.88,44.55,107.58,60.79,6581.7,54.4
8/16/2018,0.0146,0.008,-0.0067,-0.0002,0.003,0.00374,0.002675,97.66,6351.03,105.53,151.97,964.28,44.33,107.64,61.2,6306.7,53.33
8/15/2018,0.0023,0.0108,-0.0207,-0.0173,-0.0173,-0.00844,-0.01325,96.76,6301.10,105.81,151.86,961.37,44.2,107.66,61.61,6256.9,52.56
8/14/2018,0.0042,-0.0104,0.0077,0.0125,0.0002,0.00284,0.00615,97.42,6235.18,107.89,154.54,978.27,44.98,109.56,62.91,6190.2,52.44
8/13/2018,0.0066,-0.0091,-0.0032,-0.0072,0.0099,-0.0006,0.001525,97.19,6300.27,107.40,153.18,978.04,44.97,108.21,62.43,6255.3,52.22
8/10/2018,-0.0065,-0.0591,-0.0093,-0.0061,0.0052,-0.01516,-0.004175,96.41,6196.83,107.16,153.53,968.47,44.53,109,62.63,6152.3,51.88
8/9/2018,0.0079,0.0406,0.0024,0.0016,-0.0029,0.00992,0.00225,96.52,6583.10,107.52,153.97,963.50,44.3,109.67,63.22,6538.8,52.22
8/8/2018,0.0006,-0.0656,0.0045,0.0056,0.0099,-0.009,0.00515,96.24,6328.03,107.50,153.92,966.27,44.43,109.49,63.07,6283.6,51.81
8/7/2018,-0.0094,-0.0315,0.0147,0.0069,-0.0036,-0.00458,0.00215,95.77,6768.89,106.78,152.87,956.79,43.99,108.88,62.79,6724.9,51.78
8/6/2018,0.0052,-0.0119,-0.0005,0.0008,0.0007,-0.00114,0.00155,96.42,6987.75,106.03,152.28,960.23,44.15,108.13,61.88,6943.6,52.27
8/3/2018,0.0029,-0.0155,-0.0024,0.0044,0.0063,-0.00086,0.0028,96.12,7463.12,106.03,152.16,959.60,44.12,108.04,61.91,7419,52
8/2/2018,0.0292,-0.0093,0.0067,0.0121,0.0008,0.0079,0.0122,95.69,7579.44,105.90,151.41,953.55,43.84,107.57,62.06,7535.6,51.85
8/1/2018,0.0591,-0.0159,0.0047,0.0019,-0.0038,0.0092,0.015475,94.19,7650.21,105.46,150.09,952.77,43.81,106.28,61.65,7606.4,50.38
7/31/2018,0.0019,-0.0548,-0.0023,0.0067,0.007,-0.0083,0.003325,91.54,7773.37,105.33,150.05,956.39,43.97,106.08,61.36,7729.4,47.57
7/30/2018,-0.0054,-0.0047,-0.0182,-0.0215,0.0152,-0.00692,-0.007475,91.15,8220.77,105.17,149.04,949.73,43.67,105.37,61.5,8177.1,47.48
7/27/2018,-0.0167,0.0315,-0.0255,-0.0177,0.0058,-0.00452,-0.013525,90.75,8230.41,105.65,150.69,935.52,43.01,107.68,62.64,8187.4,47.74
7/26/2018,-0.0031,-0.029,0.0075,-0.0109,0.0028,-0.00654,-0.000925,91.32,7979.77,107.05,152.39,930.16,42.77,109.62,64.28,7937,48.55
7/25/2018,0.0093,-0.0278,0.0141,0.0294,-0.007,0.0036,0.01145,91.35,8216.35,106.45,153.48,927.58,42.65,110.83,63.8,8173.7,48.7
7/24/2018,0.0073,0.0886,0.039,-0.0029,-0.0028,0.02584,0.01015,91.2,8449.95,105.86,150.61,934.08,42.95,107.66,62.91,8407,48.25
7/23/2018,0.0008,0.0419,0.011,0.016,0.0036,0.01466,0.00785,90.97,7766.07,103.62,151.04,936.74,43.07,107.97,60.55,7723,47.9
7/20/2018,-0.0023,-0.0185,-0.001,0.0179,-0.0112,-0.00302,0.00085,90.77,7382.31,102.80,149.18,933.39,42.91,106.27,59.89,7339.4,47.86
7/19/2018,0.0078,0.0127,-0.0115,-0.0068,0.0017,0.00078,-0.0022,91.37,7520.90,103.35,147.80,943.97,43.4,104.4,59.95,7477.5,47.97
7/18/2018,-0.0054,0.0084,0,-0.0078,0.0229,0.00362,0.002425,90.93,7426.93,103.98,148.45,942.39,43.33,105.12,60.65,7383.6,47.6
7/17/2018,0.0027,0.088,0.0137,0.0099,0.0112,0.0251,0.009375,90.22,7364.36,103.01,148.31,921.27,42.36,105.95,60.65,7322,47.86
7/16/2018,-0.0021,0.0577,-0.0065,-0.0049,0.0015,0.00914,-0.003,89.62,6771.79,101.72,146.80,911.11,41.89,104.91,59.83,6729.9,47.73
7/13/2018,0.0015,-0.0033,0.0027,0.0119,0.0125,0.00506,0.00715,89.66,6272.03,102.05,147.26,909.72,41.83,105.43,60.22,6230.2,47.83
7/12/2018,0.0168,-0.0217,0.0254,0.0217,0.006,0.00964,0.017475,89.07,6291.91,101.37,145.50,898.51,41.31,104.19,60.06,6250.6,47.76
7/11/2018,-0.013,0.013,0.0036,-0.0014,-0.0197,-0.0035,-0.007625,88.03,6430.16,99.63,143.04,893.16,41.06,101.98,58.57,6389.1,46.97
7/10/2018,-0.0013,-0.054,0,0.0027,-0.0044,-0.0114,-0.00075,89.48,6349.09,100.25,144.01,911.12,41.89,102.12,58.36,6307.2,47.59
7/9/2018,0.014,-0.0071,0.0106,0.0068,-0.0026,0.00434,0.0072,89.72,6709.17,100.43,143.92,915.12,42.07,101.85,58.36,6667.1,47.65
7/6/2018,0.0138,0.0109,0.0121,0.014,0.0201,0.01418,0.015,89.17,6659.88,99.93,143.34,917.51,42.18,101.16,57.75,6617.7,46.99
7/5/2018,0.008,-0.0079,0.0224,0.0072,-0.017,0.00254,0.00515,87.7,6587.85,98.41,141.11,899.40,41.35,99.76,57.06,6546.5,46.35
7/3/2018,-0.0175,-0.016,-0.0228,-0.0096,-0.0434,-0.02186,-0.023325,87.64,6555.16,97.47,140.71,906.01,41.66,99.05,55.81,6513.5,45.98
7/2/2018,0.0112,0.0397,0.0115,0.0142,-0.0142,0.01248,0.005675,90.35,6663.05,100.66,143.56,947.15,43.55,100.01,57.11,6619.5,46.8
6/29/2018,-0.0022,0.0561,0.0021,-0.0002,0.0036,0.01188,0.000825,90.45,6257.47,100.63,142.78,960.78,44.17,98.61,56.46,6213.3,46.28
6/28/2018,0.0074,-0.0441,0.0088,0.0112,-0.0119,-0.00572,0.003875,90.4,5927.52,100.36,142.65,957.35,44.02,98.63,56.34,5883.5,46.38
6/27/2018,-0.0015,0.012,-0.0138,-0.0155,-0.0144,-0.00664,-0.0113,90.59,6199.45,100.40,142.09,968.91,44.55,97.54,55.85,6154.9,46.04
6/26/2018,0.0125,-0.0279,-0.0058,0.007,-0.0076,-0.00436,0.001525,91.31,6127.30,101.83,144.28,983.02,45.2,99.08,56.63,6082.1,46.11
6/25/2018,-0.0149,0.0166,-0.0257,-0.0201,0.0075,-0.00732,-0.0133,91.08,6302.14,102.50,143.93,990.52,45.54,98.39,56.96,6256.6,45.54
6/22/2018,-0.003,-0.0999,-0.0002,-0.0072,0.0142,-0.01922,0.00095,91.43,6100.90,103.66,145.61,983.17,45.2,100.41,58.46,6055.7,46.23
6/21/2018,-0.0054,-0.0055,-0.0123,-0.0072,-0.0118,-0.00844,-0.009175,90.94,6772.57,103.04,145.71,969.40,44.57,101.14,58.47,6728,46.37
6/20/2018,0.0043,0.0019,0.0046,0.01,0.0195,0.00806,0.0096,91.72,6810.50,104.30,146.97,980.95,45.1,101.87,59.2,6765.4,46.62
6/19/2018,-0.0163,0.0049,-0.0042,0,-0.0255,-0.00822,-0.0115,90.66,6796.64,103.17,145.10,962.16,44.24,100.86,58.93,6752.4,46.42
6/18/2018,-0.0004,0.0402,0.021,0.0073,-0.0287,0.00788,-0.0002,92.58,6765.19,104.57,146.25,987.34,45.39,100.86,59.18,6719.8,47.19
6/15/2018,-0.0103,-0.0356,-0.0009,-0.0127,0.0008,-0.01174,-0.005775,93.95,6457.04,104.70,146.87,1016.51,46.74,100.13,57.96,6410.3,47.21
6/14/2018,0.0006,0.053,0.014,0.0057,-0.0144,0.01178,0.001475,94.4,6693.80,104.71,148.12,1015.72,46.7,101.42,58.01,6647.1,47.7
6/13/2018,-0.0083,-0.0375,-0.0035,-0.0045,0.0096,-0.00884,-0.001675,95.05,6359.68,104.59,148.23,1030.53,47.38,100.85,57.21,6312.3,47.67
6/12/2018,0.0054,-0.0476,0.0063,0.0026,-0.0176,-0.01018,-0.000825,95,6605.13,104.34,148.24,1020.76,46.93,101.31,57.41,6558.2,48.07
6/11/2018,-0.0023,0.0164,0.0072,-0.0057,0,0.00312,-0.0002,95.58,6933.67,104.82,148.82,1039.02,47.77,101.05,57.05,6885.9,47.81
6/8/2018,-0.0093,-0.0098,-0.0014,0.0074,0.0022,-0.00218,-0.000275,95.69,7669.87,104.41,149.40,1039.01,47.77,101.63,56.64,7622.1,47.92
6/7/2018,-0.0025,0.0048,-0.011,-0.0157,0.0021,-0.00446,-0.006775,96.03,7745.46,104.38,148.54,1036.69,47.66,100.88,56.72,7697.8,48.37
6/6/2018,0.0033,0.0039,-0.0035,0.0029,0.0115,0.00362,0.00355,96.05,7708.56,104.91,150.05,1034.50,47.56,102.49,57.35,7661,48.49
6/5/2018,0.0077,0.0169,-0.0017,0.0051,0.0088,0.00736,0.004975,95.35,7678.52,104.57,149.21,1022.74,47.02,102.19,57.55,7631.5,48.33
6/4/2018,0.0084,-0.0291,0.0159,0.0087,0.0211,0.005,0.013525,94.57,7550.91,104.26,148.28,1013.78,46.61,101.67,57.65,7504.3,47.96
6/1/2018,0.018,0.0038,0.0318,0.0197,0.0223,0.01912,0.02295,93.21,7576.45,102.40,146.44,992.87,45.65,100.79,56.75,7530.8,47.56
5/31/2018,-0.0034,0.0139,0.021,-0.0011,0.024,0.01088,0.010125,91.38,7547.26,99.66,143.50,971.25,44.66,98.84,55,7502.6,46.72
5/30/2018,-0.0021,-0.0091,0.0088,0.0096,-0.0039,0.00066,0.0031,90.49,7443.71,97.48,142.56,948.50,43.61,98.95,53.87,7400.1,46.88
5/29/2018,-0.0036,0.0489,-0.0148,-0.0036,0.0219,0.00976,-2.50E-05,90.76,7511.48,97.18,141.79,952.18,43.78,98.01,53.4,7467.7,46.98
5/25/2018,0.0023,-0.0152,-0.0013,0.0005,-0.0223,-0.0072,-0.0052,91.47,7522.02,98.52,142.68,963.90,44.32,98.36,54.2,7477.7,47.15
5/24/2018,-0.0011,0.0107,-0.0006,-0.0035,-0.0031,0.00048,-0.002075,92.37,7638.23,99.60,143.64,985.92,45.33,98.31,54.27,7592.9,47.04
5/23/2018,0.0064,-0.0617,0.0099,0.0119,0.0031,-0.00608,0.007825,92.56,7557.77,99.77,144.13,988.94,45.47,98.66,54.3,7512.3,47.09
5/22/2018,-0.0026,-0.0473,-0.0079,-0.001,-0.0286,-0.01748,-0.010025,92.12,8051.33,99.10,142.83,985.91,45.33,97.5,53.77,8006,46.79
5/21/2018,0.0071,-0.0147,0.0135,0.0129,-0.0246,-0.00116,0.002225,93.58,8449.97,100.87,144.27,1014.98,46.67,97.6,54.2,8403.3,46.91
5/18/2018,-0.0036,0.0227,-0.0107,0.0019,0.0096,0.00398,-0.0007,94.42,8293.54,101.32,144.20,1040.54,47.84,96.36,53.48,8245.7,46.58
5/17/2018,-0.0064,-0.0337,-0.0026,-0.01,-0.0227,-0.01508,-0.010425,94.14,8110.39,101.45,143.57,1030.64,47.39,96.18,54.06,8063,46.75
5/16/2018,0.0094,-0.0156,-0.0007,-0.0017,-0.0176,-0.00524,-0.00265,95.54,8392.89,102.69,145.64,1054.62,48.49,97.15,54.2,8344.4,47.05
5/15/2018,-0.0091,-0.0227,-0.0197,-0.0072,0.0061,-0.01052,-0.007475,95.97,8526.36,103.60,146.68,1073.50,49.36,97.32,54.24,8477,46.61
5/14/2018,-0.0023,-0.0022,0.0029,0.0034,0.0212,0.0046,0.0063,96.1,8723.16,104.39,147.09,1066.98,49.06,98.03,55.33,8674.1,47.04
5/11/2018,-0.0076,-0.0684,-0.0018,-0.0021,0.0155,-0.01288,0.001,95.19,8456.34,103.21,145.74,1044.85,48.04,97.7,55.17,8408.3,47.15
5/10/2018,0.0143,-0.0315,0.0151,0.01,-0.0266,-0.00374,0.0032,94.81,9073.00,102.57,145.21,1028.87,47.3,97.91,55.27,9025.7,47.51
5/9/2018,0.0071,0.0133,0.0287,0.0118,-0.0033,0.01152,0.011075,95.44,9367.70,103.05,145.54,1056.97,48.6,96.94,54.45,9319.1,46.84
5/8/2018,0.0048,-0.0249,-0.0008,-0.0043,-0.0017,-0.00538,-0.0005,95.27,9245.16,101.69,144.57,1060.45,48.76,95.81,52.93,9196.4,46.51
5/7/2018,0.0072,-0.0233,0.008,0.0111,0.0345,0.0075,0.0152,95.13,9480.44,101.81,145.06,1062.26,48.84,96.22,52.97,9431.6,46.29
5/4/2018,0.0393,-0.0042,0.0242,0.0116,0.0003,0.01424,0.01885,93.17,9755.81,99.76,142.37,1026.80,47.21,95.16,52.55,9708.6,45.96
5/3/2018,0.0018,0.0548,0.0002,0.006,-0.0025,0.01206,0.001375,91.41,9796.89,98.50,141.26,1026.46,47.19,94.07,51.31,9749.7,44.22
5/2/2018,0.0442,0.0185,-0.0142,-0.0157,-0.0202,0.00252,-0.001475,91.45,9290.51,98.61,140.82,1029.08,47.31,93.51,51.3,9243.2,44.14
4/27/2018,-0.0114,-0.0373,-0.0115,0.0165,0.0052,-0.0077,-0.0003,88.87,8989.19,99.86,144.11,1050.26,48.29,95.82,51.57,8940.9,40.58
4/26/2018,0.0034,0.0467,0.0199,0.0211,-0.0332,0.01158,0.0028,89.09,9335.04,100.21,142.30,1044.86,48.04,94.26,52.17,9287,41.05
4/24/2018,-0.014,0.0773,-0.0477,-0.0234,0.0037,-0.00082,-0.02035,90.42,9694.99,100.82,142.81,1080.74,49.69,93.12,51.13,9645.3,40.73
4/23/2018,-0.0029,0.0166,-0.0033,0.0037,-0.0385,-0.00488,-0.01025,90.82,9002.31,103.20,144.86,1076.78,49.51,95.35,53.69,8952.8,41.31
4/20/2018,-0.041,0.0695,-0.011,-0.0115,0.023,0.0058,-0.010125,92.92,8918.49,105.36,146.49,1119.86,51.49,95,53.87,8867,41.43
4/19/2018,-0.0283,0.0137,0.013,-0.0034,-0.0386,-0.00872,-0.014325,93.53,8341.13,104.80,146.44,1094.63,50.33,96.11,54.47,8290.8,43.2
4/18/2018,-0.0022,0.0341,-0.0037,0.0039,-0.0128,0.00386,-0.0037,96.81,8230.75,106.12,148.79,1138.53,52.35,96.44,53.77,8178.4,44.46
4/17/2018,0.0139,-0.02,0.0319,0.0202,0.0042,0.01004,0.01755,97.58,7961.62,106.99,149.09,1153.28,53.02,96.07,53.97,7908.6,44.56
4/16/2018,0.0062,-0.0351,0.0097,0.0117,-0.0075,-0.003,0.005025,96.75,8122.80,105.10,146.97,1148.49,52.8,94.17,52.3,8070,43.95
4/13/2018,0.0034,-0.0049,-0.0012,-0.0053,-0.0135,-0.0043,-0.00415,96.88,7940.60,105.00,146.28,1157.14,53.2,93.08,51.8,7887.4,43.68
4/12/2018,0.0097,0.1385,0.0119,0.0187,0.0051,0.03678,0.01135,97.46,7980.53,105.79,147.51,1173.02,53.93,93.58,51.86,7926.6,43.53
4/11/2018,-0.0046,0.0156,-0.0112,-0.011,-0.0259,-0.00742,-0.013175,96.77,7015.76,104.91,145.52,1167.11,53.66,91.86,51.25,6962.1,43.11
4/10/2018,0.0188,0.0108,0.0163,0.0232,-0.0052,0.01278,0.013275,98.4,6909.89,106.92,147.97,1198.12,55.09,92.88,51.83,6854.8,43.31
4/9/2018,0.01,-0.0354,0.0099,0.006,0.0036,-0.00118,0.007375,97.88,6837.27,106.37,146.14,1204.33,55.37,90.77,51,6781.9,42.51
4/6/2018,-0.0257,-0.0233,-0.0219,-0.0233,0.0057,-0.0177,-0.0163,97.26,6679.47,105.67,145.40,1199.96,55.17,90.23,50.5,6624.3,42.09
4/5/2018,0.007,-0.004,0.0027,0.0005,0.0014,0.00152,0.0029,98.06,6836.86,106.49,147.24,1193.17,54.86,92.38,51.63,6782,43.2
4/4/2018,0.019,-0.0829,0.011,0.0292,0.0027,-0.0042,0.015475,97.68,6863.68,106.27,147.11,1191.54,54.78,92.33,51.49,6808.9,42.9
4/3/2018,0.0103,0.0503,0.0059,0.0134,-0.007,0.01458,0.00565,96.73,7478.83,105.56,144.34,1188.29,54.63,89.71,50.93,7424.2,42.1
4/2/2018,-0.0067,0.0356,-0.0237,-0.0301,0.0189,-0.0012,-0.0104,96.69,7123.42,105.65,143.54,1196.61,55.02,88.52,50.63,7068.4,41.67
3/29/2018,0.0079,-0.1038,0.0318,0.021,-0.0044,-0.0095,0.014075,95.61,7182.86,105.52,144.93,1167.03,53.66,91.27,51.86,7129.2,41.95
3/28/2018,-0.0112,0.0196,-0.0018,-0.0009,0.0004,0.00122,-0.003375,95.52,8008.80,104.16,143.29,1172.24,53.9,89.39,50.26,7954.9,41.62
3/27/2018,-0.0255,-0.042,-0.0446,-0.046,0.0004,-0.03154,-0.028925,95.96,7855.57,104.22,143.34,1171.73,53.87,89.47,50.35,7801.7,42.09
3/26/2018,0.0475,-0.0389,0.0267,0.0757,0.0153,0.02526,0.0413,97.04,8197.35,106.55,147.63,1171.22,53.85,93.78,52.7,8143.5,43.19
3/23/2018,-0.0232,0.0218,-0.0253,-0.0291,-0.016,-0.01436,-0.0234,94.27,8969.84,104.37,140.22,1153.59,53.04,87.18,51.33,8916.8,41.23
3/22/2018,-0.0142,-0.0202,-0.0373,-0.0291,0.0026,-0.01964,-0.0195,96.11,8780.10,106.56,143.69,1172.36,53.9,89.79,52.66,8726.2,42.21
3/21/2018,-0.0226,-0.0008,-0.0016,-0.007,0.0086,-0.00468,-0.00565,96.58,8959.66,108.46,146.24,1169.36,53.76,92.48,54.7,8905.9,42.82
3/20/2018,-0.0005,0.0343,-0.0038,0.0026,0.0001,0.00654,-0.0004,97.12,8965.91,108.10,146.44,1159.39,53.31,93.13,54.79,8912.6,43.81
3/19/2018,-0.0153,0.0507,-0.0303,-0.0181,0.0079,-0.00102,-0.01395,97.13,8670.10,108.30,146.19,1159.22,53.3,92.89,55,8616.8,43.83
3/16/2018,-0.0034,0.003,-0.0141,0.0045,0.01,0,-0.00075,97.39,8342.08,109.60,147.48,1150.19,52.88,94.6,56.72,8289.2,44.51
3/15/2018,0.0011,0.0066,0.0016,0.0035,0.0006,0.00268,0.0017,97.02,8316.76,109.89,146.54,1138.76,52.36,94.18,57.53,8264.4,44.66
3/14/2018,-0.0084,-0.1032,0.0077,-0.0059,0.0042,-0.02112,-0.0006,96.94,8262.93,109.77,146.18,1138.09,52.33,93.85,57.44,8210.6,44.61
3/13/2018,-0.0097,0.0019,-0.0223,-0.0244,0.0062,-0.00966,-0.01255,97.1,9207.01,109.11,146.52,1133.31,52.11,94.41,57,9154.9,44.99
3/12/2018,0.0098,-0.0412,0.0045,0.0024,0.0026,-0.00438,0.004825,97.21,9189.18,110.08,148.55,1126.29,51.78,96.77,58.3,9137.4,45.43
3/9/2018,0.0172,-0.0089,0.0278,0.0223,-0.0007,0.01154,0.01665,96.64,9268.65,109.69,148.19,1123.41,51.65,96.54,58.04,9217,44.99
