Date,AAPL,Bitcoin,GOOGL,MSFT,VNINDEX,Average Total,Average (Bitcoin Excluded),,,
12/21/2015,0.0121,-0.0095,0.0053,0.0129,-0.0023,0.0037,0.007,,,
12/18/2015,-0.0272,0.0168,-0.0169,-0.0282,-0.0155,-0.0142,-0.02195,,,
12/17/2015,-0.0212,0.0034,-0.0088,-0.0077,0.008,-0.00526,-0.007425,,,
12/16/2015,0.008,-0.0187,0.0218,0.0168,0.008,0.00718,0.01365,,,
12/15/2015,-0.0178,0.0467,-0.0034,0.0011,0.0103,0.00738,-0.00245,,,
12/14/2015,-0.0064,0.0168,0.0163,0.02,-0.0021,0.00892,0.00695,,,
12/11/2015,-0.0255,0.0826,-0.0126,-0.0219,0.0043,0.00538,-0.013925,,,
12/10/2015,0.0045,-0.0012,-0.0034,0.0053,-0.0074,-0.00044,-0.00025,,,
12/9/2015,-0.022,0.013,-0.0163,-0.0145,-0.0156,-0.01108,-0.0171,,,
12/8/2015,-0.0003,0.0416,0.0028,-0.0004,0.0187,0.01248,0.0052,,,
12/7/2015,-0.0064,0.0023,-0.008,-0.0018,-0.014,-0.00558,-0.00755,,,
12/4/2015,0.0333,0.0038,0.0143,0.0315,-0.0048,0.01562,0.018575,,,
12/3/2015,-0.0093,0.0009,-0.0123,-0.0183,-0.0001,-0.00782,-0.01,,,
12/2/2015,-0.0092,-0.005,-0.0077,-0.0002,0.007,-0.00302,-0.002525,,,
12/1/2015,-0.0078,-0.0428,0.0275,0.016,-0.0049,-0.0024,0.0077,,,
11/30/2015,0.0041,0.0192,-0.0119,0.0078,-0.0166,0.00052,-0.00415,,,
11/27/2015,-0.002,0.0163,0.0036,0.0045,-0.0128,0.00192,-0.001675,,,
11/25/2015,-0.0071,0.0288,-0.0005,-0.0103,0.0031,0.0028,-0.0037,,,
11/24/2015,0.0095,-0.0117,-0.0093,0.0011,-0.0103,-0.00414,-0.00225,,,
11/23/2015,-0.0127,-0.002,-0.0003,0,-0.0074,-0.00448,-0.0051,,,
11/20/2015,0.004,-0.0119,0.0224,0.0046,0.0043,0.00468,0.008825,,,
11/19/2015,0.013,-0.0326,0,0.0017,-0.0024,-0.00406,0.003075,,,
11/18/2015,0.0317,0.006,0.0188,0.0166,-0.0028,0.01406,0.016075,,,
11/17/2015,-0.0042,0.0112,-0.0059,-0.0149,-0.0068,-0.00412,-0.00795,,,
11/16/2015,0.016,0.0402,0.0141,0.0176,-0.0034,0.0169,0.011075,,,
11/13/2015,-0.029,-0.0002,-0.0219,-0.009,0.0094,-0.01014,-0.012625,,,
11/12/2015,-0.0034,0.0956,-0.0112,-0.0062,0.0034,0.01564,-0.00435,,,
11/11/2015,-0.0055,-0.095,0.0092,0.0026,-0.0029,-0.01832,0.00085,,,
11/10/2015,-0.0315,-0.1145,0.0045,-0.012,-0.0088,-0.03246,-0.01195,,,
11/9/2015,-0.0043,0.0233,-0.0089,-0.0138,-0.0028,-0.0013,-0.00745,,,
11/6/2015,0.0013,-0.0337,0.0013,0.0099,-0.0046,-0.00516,0.001975,,,
11/5/2015,-0.0089,-0.0454,0.0069,-0.0004,0.0075,-0.00806,0.001275,,,
11/4/2015,-0.0046,0.0111,0.0088,0.0046,-0.0018,0.00362,0.00175,,,
11/3/2015,0.0112,0.1036,0.0013,0.0171,0.0148,0.0296,0.0111,,,
11/2/2015,0.0141,0.1125,0.0141,0.0114,-0.0076,0.0289,0.008,,,
10/30/2015,-0.0083,0.043,-0.0099,-0.0135,0.0036,0.00298,-0.007025,,,
10/29/2015,0.0104,0.0332,0.0106,-0.0115,0.015,0.01154,0.006125,,,
10/28/2015,0.0412,0.0301,0.0057,0.0054,-0.0037,0.01574,0.01215,,,
10/27/2015,-0.0062,0.0334,0.0022,-0.0103,-0.0003,0.00376,-0.00365,,,
10/26/2015,-0.0319,-0.0094,0.0164,0.0261,-0.0052,-0.0008,0.00135,,,
10/23/2015,0.0308,0.0091,0.0561,0.1008,0.0112,0.0416,0.049725,,,
10/22/2015,0.0155,0.0274,0.014,0.0176,0.0082,0.01654,0.013825,,,
10/21/2015,0,-0.0098,-0.0121,-0.0119,-0.0004,-0.00684,-0.0061,,,
10/20/2015,0.0183,0.0225,-0.0286,0.0031,-0.007,0.00166,-0.00355,,,
10/19/2015,0.0061,0.0082,0.0066,0.0023,0.0027,0.00518,0.004425,,,
10/16/2015,-0.0072,0.0331,0.0035,0.0106,0.001,0.0082,0.001975,,,
10/15/2015,0.0149,0.0084,0.0185,0.0071,0.0041,0.0106,0.01115,,,
10/14/2015,-0.0143,0.0143,-0.0041,-0.0045,-0.0015,-0.00202,-0.0061,,,
10/13/2015,0.0018,0.014,0.0101,-0.0023,-0.0021,0.0043,0.001875,,,
10/12/2015,-0.0046,-0.0093,0.0077,-0.0023,0.0069,-0.00032,0.001925,,,
10/9/2015,0.0237,0.006,0.0063,-0.0072,0.0021,0.00618,0.006225,,,
10/8/2015,-0.0116,-0.0016,-0.0045,0.0139,0.0124,0.00172,0.00255,,,
10/7/2015,-0.0047,-0.0128,-0.0024,0.0011,-0.003,-0.00436,-0.00225,,,
10/6/2015,0.0047,0.0249,0,0.0026,0.0198,0.0104,0.006775,,,
10/5/2015,0.004,0.0076,0.0222,0.0233,0.0137,0.01416,0.0158,,,
10/2/2015,0.0073,-0.0014,0.0234,0.0215,-0.0022,0.00972,0.0125,,,
10/1/2015,-0.0065,0.0047,0.0056,0.0079,0.0016,0.00266,0.00215,,,
9/30/2015,0.011,-0.0033,0.0254,0.0189,0.0026,0.01092,0.014475,,,
9/29/2015,-0.0299,-0.009,-0.0026,0.0035,-0.0065,-0.0089,-0.008875,,,
9/28/2015,-0.0199,0.0274,-0.025,-0.0148,-0.0096,-0.00838,-0.017325,,,
9/25/2015,-0.0024,0.0054,-0.0226,0.0007,0.0002,-0.00374,-0.006025,,,
9/24/2015,0.0059,0.0168,0.0028,0.0009,-0.0043,0.00442,0.001325,,,
9/23/2015,0.0081,-0.0005,0,-0.0007,-0.0008,0.00122,0.00165,,,
9/22/2015,-0.0156,0.0163,-0.0207,-0.0048,0.0019,-0.00458,-0.0098,,,
9/21/2015,0.0155,-0.0206,0.0091,0.0145,0.0104,0.00578,0.012375,,,
9/18/2015,-0.0042,-0.0022,-0.0158,-0.0174,0.0067,-0.00658,-0.007675,,,
9/17/2015,-0.0213,0.018,0.009,-0.0011,-0.0029,0.00034,-0.004075,,,
9/16/2015,0.001,-0.0041,0.0009,0.0073,0.0015,0.00132,0.002675,,,
9/15/2015,0.0083,-0.0017,0.0193,0.0218,0.002,0.00994,0.01285,,,
9/14/2015,0.0098,-0.0012,-0.0046,-0.0101,-0.0081,-0.00284,-0.00325,,,
9/11/2015,0.0146,0.0076,0.0068,0.0044,-0.0093,0.00482,0.004125,,,
9/10/2015,0.0218,0.0028,0.0118,0.0051,-0.0005,0.0082,0.00955,,,
9/9/2015,-0.0192,-0.024,-0.0006,-0.0187,0.0099,-0.01052,-0.00715,,,
9/8/2015,0.0278,0.0153,0.0235,0.03,0.0212,0.02356,0.025625,,,
9/4/2015,-0.0098,0.0179,-0.0126,-0.0205,0.0045,-0.0041,-0.0096,,,
9/3/2015,-0.0178,-0.0106,-0.0124,0.0032,-0.0142,-0.01036,-0.0103,,,
9/1/2015,-0.0447,-0.01,-0.0281,-0.0391,-0.0043,-0.02524,-0.02905,,,
8/31/2015,-0.0046,0.0047,-0.0179,-0.0093,-0.0107,-0.00756,-0.010625,,,
8/28/2015,0.0032,0.04,-0.0126,0.0007,0.0271,0.01168,0.0046,,,
8/27/2015,0.0295,-0.01,0.0124,0.0279,0.0182,0.0156,0.022,,,
8/26/2015,0.0575,0.0202,0.0774,0.0553,0.03,0.04808,0.05505,,,
8/25/2015,0.0058,0.0429,-0.0094,-0.029,0.0058,0.00322,-0.0067,,,
8/24/2015,-0.025,-0.0676,-0.0401,-0.0323,-0.0528,-0.04356,-0.03755,,,
8/21/2015,-0.0611,-0.0096,-0.0521,-0.0567,-0.0183,-0.03956,-0.04705,,,
8/20/2015,-0.0205,0.0383,-0.021,-0.0204,-0.0193,-0.00858,-0.0203,,,
8/19/2015,-0.0127,-0.084,0.0075,-0.014,-0.0041,-0.02146,-0.005825,,,
8/18/2015,-0.0058,-0.0405,-0.0078,-0.0011,0.0123,-0.00858,-0.0006,,,
8/14/2015,0.0069,0.006,0.0041,0.0058,-0.0088,0.0028,0.002,,,
8/13/2015,-0.0007,-0.0158,-0.0069,-0.0002,-0.0165,-0.00802,-0.006075,,,
8/12/2015,0.0155,-0.0051,0.0014,0.0071,-0.0144,0.0009,0.0024,,,
8/11/2015,-0.0521,0.0218,0.041,-0.0194,-0.0024,-0.00222,-0.008225,,,
8/10/2015,0.0364,-0.0022,-0.0018,0.0126,0.0178,0.01256,0.01625,,,
8/7/2015,0.0035,-0.0004,-0.0087,0.0026,0.0045,0.0003,0.000475,,,
8/6/2015,-0.0024,-0.0132,-0.0045,-0.0202,-0.0099,-0.01004,-0.00925,,,
8/5/2015,0.0066,-0.0091,0.0181,0.0008,0.0105,0.00538,0.009,,,
8/4/2015,-0.0321,0.0097,-0.0054,0.0156,-0.0143,-0.0053,-0.00905,,,
8/3/2015,-0.0234,0.0008,0.0109,0.0024,-0.0187,-0.0056,-0.0072,,,
7/31/2015,-0.0088,-0.0115,-0.0105,-0.0038,-0.0088,-0.00868,-0.007975,,,
7/30/2015,-0.0052,-0.0047,0.0048,0.0127,0.003,0.00212,0.003825,,,
7/29/2015,-0.0029,-0.0181,0.0027,0.021,-0.0107,-0.0016,0.002525,,,
7/28/2015,0.0049,0.0024,0.0021,-0.0002,-0.0063,0.00058,0.000125,,,
7/27/2015,-0.0138,0.0042,0.0052,-0.0128,0.0067,-0.0021,-0.003675,,,
7/24/2015,-0.0054,0.0466,-0.0296,-0.0037,-0.0012,0.00134,-0.009975,,,
7/23/2015,-0.0003,-0.0034,-0.0293,0.0125,0.0034,-0.00342,-0.003425,,,
7/22/2015,-0.0425,0.005,-0.0003,-0.0368,0.0215,-0.01062,-0.014525,,,
7/21/2015,-0.01,-0.0093,0.0038,0.0077,-0.0063,-0.00282,-0.0012,,,
7/20/2015,0.0188,0.0165,-0.0097,0.0064,-0.0129,0.00382,0.00065,,,
7/17/2015,0.0087,0.011,0.1625,-0.0009,0.0028,0.03682,0.043275,,,
7/16/2015,0.0136,-0.0241,0.0305,0.0197,-0.0063,0.00668,0.014375,,,
7/15/2015,0.0096,-0.0123,-0.0003,0.0031,-0.0122,-0.00242,5.00E-05,,,
7/14/2015,-0.0003,-0.0117,0.0217,0.0018,0.0073,0.00376,0.007625,,,
7/13/2015,0.0191,-0.0647,0.028,0.0208,0.0108,0.0028,0.019675,,,
7/10/2015,0.0266,0.0538,0.0213,0.002,0.0083,0.0224,0.01455,,,
7/9/2015,-0.0202,0.0019,0.0052,0.0063,-0.0017,-0.0017,-0.0026,,,
7/8/2015,-0.0248,0.0091,-0.0149,-0.0014,-0.0113,-0.00866,-0.0131,,,
7/7/2015,-0.0025,-0.0107,0.0081,-0.002,0.0081,0.0002,0.002925,,,
7/6/2015,-0.0035,-0.0039,-0.0033,-0.0002,0.0143,0.00068,0.001825,,,
7/2/2015,-0.0013,-0.0106,0.0077,-0.0011,0.024,0.00374,0.007325,,,
7/1/2015,0.0092,-0.0246,0.0059,0.0068,-0.0026,-0.00106,0.004825,,,
6/30/2015,0.0074,0.0278,-0.0022,-0.005,0.0022,0.00604,0.0006,,,
6/29/2015,-0.0177,0.0325,-0.0213,-0.0197,0.0172,-0.0018,-0.010375,,,
6/26/2015,-0.006,0.0016,-0.009,-0.0085,-0.0106,-0.0065,-0.008525,,,
6/25/2015,-0.0047,0.0083,-0.0011,0.0004,-0.0034,-0.0001,-0.0022,,,
6/24/2015,0.0085,-0.0131,-0.0085,-0.0061,-0.0051,-0.00486,-0.0028,,,
6/23/2015,-0.0044,-0.015,0.0068,-0.0069,-0.0017,-0.00424,-0.00155,,,
6/22/2015,0.0079,0.0138,0.0036,0.0028,0.016,0.00882,0.007575,,,
6/19/2015,-0.01,-0.0173,0.0025,-0.0133,0.0075,-0.00612,-0.003325,,,
6/18/2015,0.0047,0.0043,0.0176,0.0163,0.0026,0.0091,0.0103,,,
6/17/2015,-0.0025,-0.0098,0.0033,0.0031,-0.0026,-0.0017,0.000325,,,
6/16/2015,0.0054,0.0541,0.0033,0.0077,-0.0105,0.012,0.001475,,,
6/15/2015,-0.0019,0.0139,-0.008,-0.0107,0.0064,-0.00006,-0.00355,,,
6/12/2015,-0.0112,0.0025,-0.0047,-0.0101,0.0029,-0.00412,-0.005775,,,
6/11/2015,-0.0022,0.0048,-0.0047,-0.0036,0.0121,0.00128,0.0004,,,
6/10/2015,0.0113,-0.0034,0.0192,0.021,-0.0006,0.0095,0.012725,,,
6/9/2015,-0.0028,0.0043,-0.0022,-0.0017,-0.0092,-0.00232,-0.003975,,,
6/8/2015,-0.0065,0.0228,-0.0113,-0.0089,0.003,-0.00018,-0.005925,,,
6/5/2015,-0.0056,0.0048,-0.0036,-0.0047,0.016,0.00138,0.000525,,,
6/4/2015,-0.0058,-0.0061,-0.0065,-0.0105,0.0019,-0.0054,-0.005225,,,
6/3/2015,0.0012,-0.0007,0.0022,-0.0015,-0.0042,-0.0006,-0.000575,,,
6/2/2015,-0.0043,0.0117,0.0087,-0.0066,-0.0081,0.00028,-0.002575,,,
6/1/2015,0.0018,-0.0292,0.007,0.0079,0.0095,-0.0006,0.00655,,,
5/29/2015,-0.0115,-0.0012,-0.0159,-0.0124,-0.006,-0.0094,-0.01145,,,
5/27/2015,0.0185,-0.0023,0.0128,0.0219,-0.0013,0.00992,0.012975,,,
5/26/2015,-0.0217,0.0018,-0.0133,-0.0066,0.0075,-0.00646,-0.008525,,,
5/22/2015,0.0085,0.0212,-0.004,-0.011,0.0168,0.0063,0.002575,,,
5/21/2015,0.0101,0.0061,0.0076,-0.0034,0.0045,0.00498,0.0047,,,
5/20/2015,0,0.0084,0.0062,0,0.0247,0.00786,0.007725,,,
5/19/2015,-0.0009,-0.0027,0.0048,-0.009,0.0149,0.00142,0.00245,,,
5/18/2015,0.0112,-0.0155,0.0004,-0.006,-0.0158,-0.00514,-0.00255,,,
5/15/2015,-0.0016,0.0013,-0.0051,-0.0086,-0.0115,-0.0051,-0.0067,,,
5/14/2015,0.0235,0.0022,0.0182,0.0231,0.0016,0.01372,0.0166,,,
5/13/2015,0.001,-0.0215,0.0011,0.0057,-0.0029,-0.00332,0.001225,,,
5/12/2015,-0.0035,-0.001,-0.0128,-0.0004,-0.0132,-0.00618,-0.007475,,,
5/11/2015,-0.0103,0.0077,-0.0058,-0.008,-0.0051,-0.0043,-0.0073,,,
5/8/2015,0.0188,0.0253,0.0129,0.0225,0.0028,0.01646,0.01425,,,
5/7/2015,0.0022,0.0335,0.0131,0.0091,0.0067,0.01292,0.007775,,,
5/6/2015,-0.0064,-0.0246,-0.0147,-0.0277,-0.0061,-0.0159,-0.013725,,,
5/5/2015,-0.0224,-0.0132,-0.0177,-0.0133,0.0139,-0.01054,-0.009875,,,
5/4/2015,-0.0022,-0.0043,0.0029,-0.0086,-0.0308,-0.0086,-0.009675,,,
4/27/2015,0.0181,0.0469,-0.0129,0.0033,-0.006,0.00988,0.000625,,,
4/24/2015,0.0046,-0.0183,0.0291,0.1045,0.0081,0.0256,0.036575,,,
4/23/2015,0.0081,0.0069,0.0149,0.0084,-0.0022,0.00722,0.0073,,,
4/22/2015,0.0136,0.0002,0.0114,0.0082,0.0005,0.00678,0.008425,,,
4/21/2015,-0.0053,0.0423,-0.0029,-0.0065,-0.005,0.00452,-0.004925,,,
4/20/2015,0.0228,0.0055,0.0221,0.031,-0.0058,0.01512,0.017525,,,
4/17/2015,-0.0111,-0.0236,-0.0199,-0.0128,0.0001,-0.01346,-0.010925,,,
4/16/2015,-0.005,0.0225,0.0048,-0.0024,0.0067,0.00532,0.001025,,,
4/15/2015,0.0041,0.0228,0.0022,0.0146,0.0104,0.01082,0.007825,,,
4/14/2015,-0.0044,-0.025,-0.016,-0.0026,-0.0016,-0.00992,-0.00615,,,
4/13/2015,-0.0019,-0.052,0,0.001,0.0099,-0.0086,0.00225,,,
4/10/2015,0.0041,-0.0353,0.0011,0.0058,0.0064,-0.00358,0.00435,,,
4/9/2015,0.0076,-0.0051,-0.0015,0.0014,0.0051,0.0015,0.00315,,,
4/8/2015,-0.0032,-0.0332,0.0073,-0.0026,-0.0007,-0.00648,0.0002,,,
4/7/2015,-0.0107,-0.0078,0.0015,-0.0005,0.0095,-0.0016,-5.00E-05,,,
4/6/2015,0.0163,-0.018,0.0048,0.0313,-0.0089,0.0051,0.010875,,,
4/2/2015,0.0087,0.0258,-0.0146,-0.0106,0.0147,0.0048,-0.00045,,,
4/1/2015,-0.0016,0.0086,-0.0094,0.0015,-0.0222,-0.00462,-0.007925,,,
3/31/2015,-0.0152,-0.0107,-0.0118,-0.0073,0.0109,-0.00682,-0.00585,,,
3/30/2015,0.0253,0.0195,0.0065,-0.0002,-0.0113,0.00796,0.005075,,,
3/27/2015,-0.008,-0.0033,-0.0106,-0.0058,-0.0085,-0.00724,-0.008225,,,
3/26/2015,0.0071,0.0067,-0.006,-0.006,-0.0085,-0.00134,-0.00335,,,
3/25/2015,-0.0262,-0.0014,-0.0184,-0.0336,-0.0115,-0.01822,-0.022425,,,
3/24/2015,-0.0041,-0.0706,0.0216,0.0012,-0.0061,-0.0116,0.00315,,,
3/23/2015,0.0102,-0.0116,0.0007,-0.0007,-0.0079,-0.00186,0.000575,,,
3/20/2015,-0.0122,0.0033,0.0025,0.0142,0.003,0.00216,0.001875,,,
3/19/2015,-0.0078,0.0196,-0.0046,-0.0052,-0.0085,-0.0013,-0.006525,,,
3/18/2015,0.0113,-0.1032,0.0154,0.0192,-0.0053,-0.01252,0.01015,,,
3/17/2015,0.0166,-0.0173,-0.0071,0.0034,0.0017,-0.00054,0.00365,,,
3/16/2015,0.011,0.0194,0.0156,0.0043,-0.009,0.00826,0.005475,,,
3/13/2015,-0.0068,-0.0226,-0.0146,0.0088,-0.0041,-0.00786,-0.004175,,,
3/12/2015,0.018,-0.0059,0.0101,-0.0229,0.0034,0.00054,0.00215,,,
3/11/2015,-0.0183,0.0145,-0.0075,-0.0012,-0.0053,-0.00356,-0.008075,,,
3/10/2015,-0.0208,0.0047,-0.0247,-0.0191,0.0021,-0.01156,-0.015625,,,
3/9/2015,0.0044,0.0566,0.0021,0.0116,-0.0093,0.01308,0.0022,,,
3/6/2015,0.0016,-0.0097,-0.0148,-0.0174,-0.0049,-0.00904,-0.008875,,,
3/5/2015,-0.0165,0.0122,0.0052,0.0014,-0.0058,-0.0007,-0.003925,,,
3/4/2015,-0.0065,-0.0311,-0.0007,-0.0053,0.0062,-0.00748,-0.001575,,,
3/3/2015,0.0022,0.0252,0.0066,-0.0137,0.0101,0.00608,0.0013,,,
3/2/2015,0.0047,0.0613,0.022,0.0007,-0.0031,0.01712,0.006075,,,
2/27/2015,-0.0147,0.0716,0.0061,-0.0045,-0.007,0.0103,-0.005025,,,
2/26/2015,0.0124,-0.0034,0.0216,0.0014,0.0069,0.00778,0.010575,,,
2/25/2015,-0.0254,-0.0065,0.0163,-0.0023,-0.0072,-0.00502,-0.00465,,,
2/24/2015,-0.0063,0.0003,0.0067,-0.0014,0.0165,0.00316,0.003875,,,
2/13/2015,0.0051,0.0648,0.0095,0.0181,0.0044,0.02038,0.009275,,,
2/12/2015,0.0125,0.0135,0.0149,0.0168,0.005,0.01254,0.0123,,,
2/11/2015,0.0236,-0.0038,-0.0041,-0.0052,0.0126,0.00462,0.006725,,,
2/10/2015,0.019,-0.003,0.0208,0.0057,0.0017,0.00884,0.0118,,,
2/9/2015,0.0067,-0.0149,-0.0086,-0.0012,-0.001,-0.0038,-0.001025,,,
2/6/2015,-0.0083,0.0297,0.0076,-0.0009,0.0123,0.00808,0.002675,,,
2/5/2015,0.003,-0.0444,0.0072,0.0146,0.0102,-0.00188,0.00875,,,
2/4/2015,0.0078,-0.0036,-0.0135,0.0058,0.0071,0.00072,0.0018,,,
2/3/2015,0,-0.0479,0.0019,0.0078,-0.0226,-0.01216,-0.003225,,,
2/2/2015,0.0126,0.0602,-0.01,0.0218,-0.0099,0.01494,0.003625,,,
1/30/2015,-0.0148,-0.0092,0.0475,-0.0383,-0.0124,-0.00544,-0.0045,,,
1/29/2015,0.0312,-0.0092,0.0016,0.0199,-0.0008,0.00854,0.012975,,,
1/28/2015,0.0564,-0.1029,-0.0169,-0.0345,0.0077,-0.01804,0.003175,,,
1/27/2015,-0.0347,-0.022,-0.0291,-0.0925,-0.0023,-0.03612,-0.03965,,,
1/26/2015,0.0007,0.0678,-0.0096,-0.0036,-0.003,0.01046,-0.003875,,,
1/23/2015,0.0053,-0.0023,0.0089,0.0011,0.0136,0.00532,0.007225,,,
1/22/2015,0.0259,0.0199,0.0323,0.0264,0.0095,0.0228,0.023525,,,
1/21/2015,0.0077,0.0837,0.0204,-0.0101,-0.0054,0.01926,0.00315,,,
1/20/2015,0.0257,-0.0246,-0.0008,0.0032,0.0012,0.00094,0.007325,,,
1/16/2015,-0.0075,-0.0136,0.0127,0.0167,-0.0051,0.00064,0.0042,,,
1/15/2015,-0.0273,0.272,-0.004,-0.0102,0.0013,0.04636,-0.01005,,,
1/14/2015,-0.0036,-0.2547,0.0084,-0.0086,-0.0062,-0.05294,-0.0025,,,
1/13/2015,0.0088,-0.1784,0.0097,-0.0054,0.0109,-0.03088,0.006,,,
1/12/2015,-0.0246,0.0172,-0.0076,-0.0125,0.0081,-0.00388,-0.00915,,,
1/9/2015,0.0011,0.0187,-0.0122,-0.0084,0.0294,0.00572,0.002475,,,
1/8/2015,0.0382,-0.0297,0.0036,0.0294,0.0026,0.00882,0.01845,,,
1/7/2015,0.0139,0.0321,-0.0028,0.0127,0.0043,0.01204,0.007025,,,
1/6/2015,0.0004,0.027,-0.0246,-0.0147,0.0096,-0.00046,-0.007325,,,
1/5/2015,-0.0282,0.0382,-0.0193,-0.0092,-0.0022,-0.00414,-0.014725,,,
12/31/2014,-0.0192,0.0224,-0.0086,-0.0121,0.015,-0.0005,-0.006225,,,
12/30/2014,-0.0123,-0.0091,-0.0041,-0.0091,0.0092,-0.00508,-0.004075,,,
12/29/2014,-0.0007,-0.0076,-0.0078,-0.009,-0.0013,-0.00528,-0.0047,,,
12/26/2014,0.0179,0.0345,0.0086,-0.0054,0.0026,0.01164,0.005925,,,
12/24/2014,-0.005,-0.0383,-0.0033,-0.0064,0.0029,-0.01002,-0.00295,,,
12/23/2014,-0.0032,0.0133,0.0124,0.0098,0.0006,0.00658,0.0049,,,
12/22/2014,0.01,0.0254,0.0235,0.0067,0.0276,0.01864,0.01695,,,
12/19/2014,-0.0075,0.024,0.0105,0.0029,-0.0101,0.00396,-0.00105,,,
12/18/2014,0.0296,-0.0302,0.0162,0.0389,0.0197,0.01484,0.0261,,,
12/17/2014,0.0247,-0.0309,0.0165,0.0128,-0.0316,-0.0017,0.0056,,,
12/16/2014,-0.0137,-0.0439,-0.0341,-0.0324,-0.0233,-0.02948,-0.025875,,,
12/15/2014,-0.0135,-0.0114,-0.0111,-0.006,-0.0108,-0.01056,-0.01035,,,
12/12/2014,-0.0172,0.0165,-0.0199,-0.0047,0.0069,-0.00368,-0.008725,,,
12/11/2014,-0.0029,-0.0007,0.008,0.0058,-0.0127,-0.0005,-0.00045,,,
12/10/2014,-0.0189,-0.0121,-0.0153,-0.0145,0.0034,-0.01148,-0.011325,,,
12/9/2014,0.0153,-0.035,0.0102,-0.0023,-0.0286,-0.00808,-0.00135,,,
12/8/2014,-0.0226,-0.0306,0.0053,-0.0149,-0.0122,-0.015,-0.0111,,,
12/5/2014,-0.0042,0.0211,-0.0269,-0.0086,0.0007,-0.00358,-0.00975,,,
12/4/2014,-0.0038,-0.0189,0.0104,0.0158,0.0061,0.00192,0.007125,,,
12/3/2014,0.0112,-0.0097,-0.003,-0.0078,0.0096,0.00006,0.0025,,,
12/2/2014,-0.0038,0.0054,-0.0019,-0.0033,0.0025,-0.00022,-0.001625,,,
12/1/2014,-0.0323,0.0098,-0.0171,0.0169,0.0025,-0.00404,-0.0075,,,
11/28/2014,-0.0007,0.0238,0.0022,0.0013,-0.011,0.00312,-0.00205,,,
11/26/2014,0.0119,-0.0294,-0.0025,0.0059,-0.0168,-0.00618,-0.000375,,,
11/25/2014,-0.0088,-0.0064,0.0033,-0.0025,0.0058,-0.00172,-0.00055,,,
11/24/2014,0.0185,0.0355,0.0029,-0.0081,-0.0094,0.00788,0.000975,,,
11/21/2014,0.0014,-0.0155,0.0037,-0.0148,-0.0089,-0.00682,-0.00465,,,
11/20/2014,0.0143,-0.0633,-0.0062,0.01,0.0084,-0.00736,0.006625,,,
11/19/2014,-0.0069,0.006,0.0048,-0.0107,-0.0099,-0.00334,-0.005675,,,
11/18/2014,0.013,-0.0144,-0.0037,-0.0146,-0.0111,-0.00616,-0.0041,,,
11/17/2014,-0.0018,-0.0024,-0.0155,-0.0024,0.0009,-0.00424,-0.0047,,,
11/14/2014,0.0124,-0.0751,-0.0022,-0.0006,-0.0046,-0.01402,0.00125,,,
11/13/2014,0.014,-0.0077,-0.0032,0.017,-0.0014,0.00374,0.0066,,,
11/12/2014,0.0139,0.1823,-0.0053,-0.0018,-0.0004,0.03774,0.0016,,,
11/11/2014,0.0081,-0.0047,0.0054,-0.0004,0.0035,0.00238,0.00415,,,
11/10/2014,-0.0015,0.0141,0.0116,0.0043,-0.0008,0.00554,0.0034,,,
11/7/2014,0.0026,-0.0167,0.0004,-0.0004,0.0079,-0.00124,0.002625,,,
11/6/2014,-0.0011,0.0286,-0.0079,0.0176,0.0014,0.00772,0.0025,,,
11/5/2014,0.0022,0.0306,-0.0145,0.0061,-0.0023,0.00442,-0.002125,,,
11/4/2014,-0.0073,0.0115,0.0007,0.0027,-0.0079,-0.00006,-0.00295,,,
11/3/2014,0.013,0.0052,-0.007,0.0104,0.0038,0.00508,0.00505,,,
10/31/2014,0.0093,-0.0203,0.0136,0.0195,0.0199,0.0084,0.015575,,,
10/30/2014,-0.0034,0.0291,0.0032,-0.0122,-0.0035,0.00264,-0.003975,,,
10/29/2014,0.006,-0.0454,-0.0011,0.0028,0.0138,-0.00478,0.005375,,,
10/28/2014,0.0152,0.0028,0.0167,0.0126,0.004,0.01026,0.012125,,,
10/27/2014,-0.0008,0.0041,0.0015,-0.0048,-0.0181,-0.00362,-0.00555,,,
10/24/2014,0.0034,-0.0019,-0.0083,0.0247,-0.0034,0.0029,0.0041,,,
10/23/2014,0.0179,-0.0611,0.0203,0.0144,-0.0134,-0.00438,0.0098,,,
10/22/2014,0.0051,-0.0089,0.0086,-0.0111,0.0017,-0.00092,0.001075,,,
10/21/2014,0.0273,0.0052,0.0105,0.0181,0.0192,0.01606,0.018775,,,
10/20/2014,0.0213,-0.0178,0.018,0.0103,0.0068,0.00772,0.0141,,,
10/17/2014,0.0145,0.0019,-0.0261,0.0208,-0.0032,0.00158,0.0015,,,
10/16/2014,-0.0131,-0.0341,-0.007,-0.0111,-0.0283,-0.01872,-0.014875,,,
10/15/2014,-0.0122,-0.0099,-0.0142,-0.0117,-0.0025,-0.0101,-0.01015,,,
10/14/2014,-0.0104,0.0253,0.007,0.0018,-0.0137,0.002,-0.003825,,,
10/13/2014,-0.0091,0.0379,-0.0187,-0.0086,-0.0057,-0.00084,-0.010525,,,
10/10/2014,-0.0028,0.0022,-0.0273,-0.0397,-0.0106,-0.01564,-0.0201,,,
10/9/2014,0.002,0.0286,-0.0223,-0.0199,0.0115,-0.00002,-0.007175,,,
10/8/2014,0.0207,0.058,0.0171,0.0275,0.0052,0.0257,0.017625,,,
